id,title,subtitle,type,region,country,location,fit,status,posted,checked,notes,source,url
255,Ministry of Communication Telecommunications and Digital,Government careers and procurement search,Government Careers / Procurement,Africa,Senegal,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Communication+Telecommunications+and+Digital%22+jobs+vacancies+tenders
256,Public Procurement Regulatory Authority Senegal,Government careers and procurement search,Government Careers / Procurement,Africa,Senegal,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Procurement+Regulatory+Authority+Senegal%22+jobs+vacancies+tenders
257,Senegal Government — Ict Jobs,Live government search,Government Live Search,Africa,Senegal,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Senegal+government+ICT+jobs+2026
258,Senegal Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,Senegal,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Senegal+government+digital+transformation+jobs+2026
259,Senegal Government — Technology Tenders,Live government search,Government Live Search,Africa,Senegal,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Senegal+government+technology+tenders+2026
260,Senegal Government — Consulting Opportunities,Live government search,Government Live Search,Africa,Senegal,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Senegal+government+consulting+opportunities+2026
261,Ministry of Public Service Côte d’Ivoire,Government careers and procurement search,Government Careers / Procurement,Other,Côte d’Ivoire,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Public+Service+C%C3%B4te+d%E2%80%99Ivoire%22+jobs+vacancies+tenders
262,Ministry of Digital Transition and Digitalization,Government careers and procurement search,Government Careers / Procurement,Other,Côte d’Ivoire,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Digital+Transition+and+Digitalization%22+jobs+vacancies+tenders
263,National Public Procurement Authority Côte d’Ivoire,Government careers and procurement search,Government Careers / Procurement,Other,Côte d’Ivoire,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22National+Public+Procurement+Authority+C%C3%B4te+d%E2%80%99Ivoire%22+jobs+vacancies+tenders
264,Government Portal Côte d’Ivoire,Government careers and procurement search,Government Careers / Procurement,Other,Côte d’Ivoire,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Government+Portal+C%C3%B4te+d%E2%80%99Ivoire%22+jobs+vacancies+tenders
265,Côte d’Ivoire Government — Ict Jobs,Live government search,Government Live Search,Other,Côte d’Ivoire,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=C%C3%B4te+d%E2%80%99Ivoire+government+ICT+jobs+2026
266,Côte d’Ivoire Government — Digital Transformation Jobs,Live government search,Government Live Search,Other,Côte d’Ivoire,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=C%C3%B4te+d%E2%80%99Ivoire+government+digital+transformation+jobs+2026
267,Côte d’Ivoire Government — Technology Tenders,Live government search,Government Live Search,Other,Côte d’Ivoire,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=C%C3%B4te+d%E2%80%99Ivoire+government+technology+tenders+2026
268,Côte d’Ivoire Government — Consulting Opportunities,Live government search,Government Live Search,Other,Côte d’Ivoire,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=C%C3%B4te+d%E2%80%99Ivoire+government+consulting+opportunities+2026
269,Public Service Management Division Zambia,Government careers and procurement search,Government Careers / Procurement,Other,Zambia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Service+Management+Division+Zambia%22+jobs+vacancies+tenders
270,SMART Zambia Institute,Government careers and procurement search,Government Careers / Procurement,Other,Zambia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22SMART+Zambia+Institute%22+jobs+vacancies+tenders
271,Ministry of Technology and Science Zambia,Government careers and procurement search,Government Careers / Procurement,Other,Zambia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Technology+and+Science+Zambia%22+jobs+vacancies+tenders
272,Zambia Public Procurement Authority,Government careers and procurement search,Government Careers / Procurement,Other,Zambia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Zambia+Public+Procurement+Authority%22+jobs+vacancies+tenders
273,Zambia Government — Ict Jobs,Live government search,Government Live Search,Other,Zambia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Zambia+government+ICT+jobs+2026
274,Zambia Government — Digital Transformation Jobs,Live government search,Government Live Search,Other,Zambia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Zambia+government+digital+transformation+jobs+2026
275,Zambia Government — Technology Tenders,Live government search,Government Live Search,Other,Zambia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Zambia+government+technology+tenders+2026
276,Zambia Government — Consulting Opportunities,Live government search,Government Live Search,Other,Zambia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Zambia+government+consulting+opportunities+2026
277,Public Service Commission Zimbabwe,Government careers and procurement search,Government Careers / Procurement,Other,Zimbabwe,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Service+Commission+Zimbabwe%22+jobs+vacancies+tenders
278,Postal and Telecommunications Regulatory Authority,Government careers and procurement search,Government Careers / Procurement,Other,Zimbabwe,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Postal+and+Telecommunications+Regulatory+Authority%22+jobs+vacancies+tenders
279,Ministry of ICT Postal and Courier Services,Government careers and procurement search,Government Careers / Procurement,Other,Zimbabwe,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+ICT+Postal+and+Courier+Services%22+jobs+vacancies+tenders
280,Procurement Regulatory Authority Zimbabwe,Government careers and procurement search,Government Careers / Procurement,Other,Zimbabwe,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Procurement+Regulatory+Authority+Zimbabwe%22+jobs+vacancies+tenders
281,Zimbabwe Government — Ict Jobs,Live government search,Government Live Search,Other,Zimbabwe,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Zimbabwe+government+ICT+jobs+2026
282,Zimbabwe Government — Digital Transformation Jobs,Live government search,Government Live Search,Other,Zimbabwe,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Zimbabwe+government+digital+transformation+jobs+2026
283,Zimbabwe Government — Technology Tenders,Live government search,Government Live Search,Other,Zimbabwe,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Zimbabwe+government+technology+tenders+2026
284,Zimbabwe Government — Consulting Opportunities,Live government search,Government Live Search,Other,Zimbabwe,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Zimbabwe+government+consulting+opportunities+2026
285,Directorate of Public Service Management Botswana,Government careers and procurement search,Government Careers / Procurement,Other,Botswana,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Directorate+of+Public+Service+Management+Botswana%22+jobs+vacancies+tenders
286,SmartBots,Government careers and procurement search,Government Careers / Procurement,Other,Botswana,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22SmartBots%22+jobs+vacancies+tenders
287,Ministry of Communications Knowledge and Technology,Government careers and procurement search,Government Careers / Procurement,Other,Botswana,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Communications+Knowledge+and+Technology%22+jobs+vacancies+tenders
288,Public Procurement Regulatory Authority Botswana,Government careers and procurement search,Government Careers / Procurement,Other,Botswana,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Procurement+Regulatory+Authority+Botswana%22+jobs+vacancies+tenders
289,Botswana Government — Ict Jobs,Live government search,Government Live Search,Other,Botswana,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Botswana+government+ICT+jobs+2026
290,Botswana Government — Digital Transformation Jobs,Live government search,Government Live Search,Other,Botswana,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Botswana+government+digital+transformation+jobs+2026
291,Botswana Government — Technology Tenders,Live government search,Government Live Search,Other,Botswana,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Botswana+government+technology+tenders+2026
292,Botswana Government — Consulting Opportunities,Live government search,Government Live Search,Other,Botswana,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Botswana+government+consulting+opportunities+2026
293,Public Service Commission Namibia,Government careers and procurement search,Government Careers / Procurement,Other,Namibia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Service+Commission+Namibia%22+jobs+vacancies+tenders
294,Ministry of Information and Communication Technology Namibia,Government careers and procurement search,Government Careers / Procurement,Other,Namibia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Information+and+Communication+Technology+Namibia%22+jobs+vacancies+tenders
295,Central Procurement Board Namibia,Government careers and procurement search,Government Careers / Procurement,Other,Namibia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Central+Procurement+Board+Namibia%22+jobs+vacancies+tenders
296,Namibia Government Portal,Government careers and procurement search,Government Careers / Procurement,Other,Namibia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Namibia+Government+Portal%22+jobs+vacancies+tenders
297,Namibia Government — Ict Jobs,Live government search,Government Live Search,Other,Namibia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Namibia+government+ICT+jobs+2026
298,Namibia Government — Digital Transformation Jobs,Live government search,Government Live Search,Other,Namibia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Namibia+government+digital+transformation+jobs+2026
299,Namibia Government — Technology Tenders,Live government search,Government Live Search,Other,Namibia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Namibia+government+technology+tenders+2026
300,Namibia Government — Consulting Opportunities,Live government search,Government Live Search,Other,Namibia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Namibia+government+consulting+opportunities+2026
