id,title,industry,region,availability_status,priority_tier,source_quality,last_checked,url,notes
company-01272,Lundbeck,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Lundbeck%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01273,Lupin,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.lupin.com/careers/,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01274,Lupin,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Lupin%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01275,L’Oréal Middle East,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=L%E2%80%99Or%C3%A9al+Middle+East&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01276,Macleods Pharmaceuticals,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.macleodspharma.com/careers/,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01277,Madrigal Pharmaceuticals,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.madrigalpharma.com/careers/,R&D Digital Platforms | Data Engineering | Cloud & Cybersecurity | Enterprise Applications | Technical Program Management
company-01278,Magrabi Hospitals and Centers,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Magrabi+Hospitals+and+Centers%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01279,Majid Al Futtaim,Healthcare & Life Sciences,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://careers.majidalfuttaim.com/,
company-01280,Management Sciences for Health,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://msh.org/careers/,Information Systems Manager | ICT4D | ERP/CRM | Digital Transformation | Technical Operations
company-01281,Management Sciences for Health,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Management+Sciences+for+Health%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-01282,Manipal Hospitals,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Manipal+Hospitals%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01283,Marakez,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Marakez&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01284,Marcyrl Pharmaceutical Industries,Healthcare & Life Sciences,Africa,Career Page Available,Directory,B,2026-07-20,https://www.marcyrl.com/,IT Leadership | ERP | Digital Transformation | Business Intelligence | Systems Integration
company-01285,Marcyrl Pharmaceutical Industries,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Marcyrl+Pharmaceutical+Industries%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01286,Marie Stopes International,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Marie+Stopes+International%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01287,Marriott Africa,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Marriott+Africa&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01288,Marriott International MENA,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Marriott+International+MENA&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01289,Mars Wrigley Egypt,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Mars+Wrigley+Egypt&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01290,Mash Premiere,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Mash+Premiere%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01291,Masimo,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.masimo.com/company/careers/,Digital Health Platforms | Systems Integration | Enterprise Applications | Service Technology | Data Platforms
company-01292,Masimo,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Masimo%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01293,Massmart,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Massmart&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01294,Mauritius — Digital Health Companies Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mauritius+digital+health+companies,Live search across employers and healthcare technology opportunities.
company-01295,Mauritius — Health Informatics Employers Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mauritius+health+informatics+employers,Live search across employers and healthcare technology opportunities.
company-01296,Mauritius — Health Technology Organisations Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mauritius+health+technology+organisations+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01297,Mauritius — Healthcare Companies Hiring,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mauritius+healthcare+companies+hiring+2026,Live search for employers and current technology roles.
company-01298,Mauritius — Hospital It Jobs Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mauritius+hospital+IT+jobs,Live search across employers and healthcare technology opportunities.
company-01299,Mauritius — Medical Device Careers Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mauritius+medical+device+careers,Live search across employers and healthcare technology opportunities.
company-01300,Mauritius — Pharmaceutical Technology Jobs Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mauritius+pharmaceutical+technology+jobs,Live search across employers and healthcare technology opportunities.
company-01301,Maven Clinic,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.mavenclinic.com/careers,Solutions Architecture | Health Interoperability | Cloud Platforms | Product Technology | Data Engineering
company-01302,Medable,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.medable.com/careers,Clinical Systems | eClinical Platforms | Data Management | Enterprise Applications | Program Delivery
company-01303,Medic,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://medic.org/careers/,Health Information Systems | Digital Health | Interoperability | Enterprise Systems | Data Platforms
company-01304,Medical Union Pharmaceuticals,Healthcare & Life Sciences,Africa,Career Page Available,Directory,B,2026-07-20,https://www.mup.com.eg/,IT Leadership | ERP | Digital Transformation | Business Intelligence | Systems Integration
company-01305,Medical Union Pharmaceuticals,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Medical+Union+Pharmaceuticals%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01306,Mediclinic Parkview Hospital,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Mediclinic+Parkview+Hospital%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01307,Mediclinic Southern Africa,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Mediclinic+Southern+Africa%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01308,Medidata Solutions,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.medidata.com/en/careers/,Clinical Systems | eClinical Platforms | Data Management | Enterprise Applications | Program Delivery
company-01309,MEDITECH,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://ehr.meditech.com/careers,Health Information Systems | Digital Health | Interoperability | Enterprise Systems | Data Platforms
company-01310,MEDITECH,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22MEDITECH%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01311,Medpace,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.medpace.com/careers/,Clinical Systems | eClinical Platforms | Data Management | Enterprise Applications | Program Delivery
company-01312,Memorial Healthcare Group,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Memorial+Healthcare+Group%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01313,Memphis Pharmaceuticals,Healthcare & Life Sciences,Africa,Career Page Available,Directory,B,2026-07-20,https://www.memphis.com.eg/,IT Leadership | ERP | Digital Transformation | Business Intelligence | Systems Integration
company-01314,Menarini,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Menarini%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01315,Menarini Group,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.menarini.com/en-us/careers,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01316,Merck & Co.,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://jobs.merck.com/,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01317,Merck & Co.,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Merck+%26+Co.%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01318,Merit Medical Systems,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.merit.com/careers/,Digital Health Platforms | Systems Integration | Enterprise Applications | Service Technology | Data Platforms
company-01319,Minapharm,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Minapharm&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01320,Minapharm Pharmaceuticals,Healthcare & Life Sciences,Africa,Career Page Available,Directory,B,2026-07-20,https://www.minapharm.com/,IT Leadership | ERP | Digital Transformation | Business Intelligence | Systems Integration
company-01321,Minapharm Pharmaceuticals,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Minapharm+Pharmaceuticals%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01322,Minapharm Pharmaceuticals,Healthcare & Life Sciences,Egypt,Career Page Available,Directory,B,2026-07-20,https://www.minapharm.com/,
company-01323,Mindray,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.mindray.com/en/career,Digital Health Platforms | Systems Integration | Enterprise Applications | Service Technology | Data Platforms
company-01324,Mindray,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Mindray%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01325,Moderna,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.modernatx.com/en-US/careers,R&D Digital Platforms | Data Engineering | Cloud & Cybersecurity | Enterprise Applications | Technical Program Management
company-01326,Moderna,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Moderna%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01327,Mohammed Bin Rashid University of Medicine and Health Sciences,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Mohammed+Bin+Rashid+University+of+Medicine+and+Health+Sciences%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-01328,Molecular Devices,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://jobs.danaher.com/global/en/molecular-devices,Laboratory Informatics | LIMS | Enterprise Systems | Data & AI | Cybersecurity
company-01329,Mondelēz International Egypt,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Mondel%C4%93z+International+Egypt&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01330,Morocco — Digital Health Companies Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Morocco+digital+health+companies,Live search across employers and healthcare technology opportunities.
company-01331,Morocco — Health Informatics Employers Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Morocco+health+informatics+employers,Live search across employers and healthcare technology opportunities.
company-01332,Morocco — Health Technology Organisations Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Morocco+health+technology+organisations+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01333,Morocco — Healthcare Companies Hiring,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Morocco+healthcare+companies+hiring+2026,Live search for employers and current technology roles.
company-01334,Morocco — Hospital It Jobs Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Morocco+hospital+IT+jobs,Live search across employers and healthcare technology opportunities.
company-01335,Morocco — Medical Device Careers Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Morocco+medical+device+careers,Live search across employers and healthcare technology opportunities.
company-01336,Morocco — Pharmaceutical Technology Jobs Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Morocco+pharmaceutical+technology+jobs,Live search across employers and healthcare technology opportunities.
company-01337,Mountain View,Healthcare & Life Sciences,Egypt,Career Page Available,Directory,B,2026-07-20,https://mountainviewegypt.com/,
company-01338,Mountain View,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Mountain+View&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01339,Mouwasat,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Mouwasat&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01340,Mouwasat Medical Services,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Mouwasat+Medical+Services%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01341,Mozambique — Digital Health Companies Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mozambique+digital+health+companies,Live search across employers and healthcare technology opportunities.
company-01342,Mozambique — Health Informatics Employers Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mozambique+health+informatics+employers,Live search across employers and healthcare technology opportunities.
company-01343,Mozambique — Health Technology Organisations Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mozambique+health+technology+organisations+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01344,Mozambique — Healthcare Companies Hiring,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mozambique+healthcare+companies+hiring+2026,Live search for employers and current technology roles.
company-01345,Mozambique — Hospital It Jobs Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mozambique+hospital+IT+jobs,Live search across employers and healthcare technology opportunities.
company-01346,Mozambique — Medical Device Careers Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mozambique+medical+device+careers,Live search across employers and healthcare technology opportunities.
company-01347,Mozambique — Pharmaceutical Technology Jobs Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Mozambique+pharmaceutical+technology+jobs,Live search across employers and healthcare technology opportunities.
company-01348,mPharma,Healthcare & Life Sciences,Africa,Career Page Available,Directory,B,2026-07-20,https://mpharma.com/careers/,
company-01349,MTN Mobile Money,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=MTN+Mobile+Money&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01350,Mubadala Health Dubai,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Mubadala+Health+Dubai%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01351,MultiChoice,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=MultiChoice&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01352,Myriad Genetics,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://myriad.com/careers/,Laboratory Informatics | LIMS | Enterprise Systems | Data & AI | Cybersecurity
company-01353,Nabta Health,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Nabta+Health%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01354,Nahdi Medical Company,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Nahdi+Medical+Company&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01355,Nairobi Hospital,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Nairobi+Hospital%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01356,Nakheel,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Nakheel&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01357,Nala,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Nala%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01358,Namibia — Digital Health Companies Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Namibia+digital+health+companies,Live search across employers and healthcare technology opportunities.
company-01359,Namibia — Health Informatics Employers Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Namibia+health+informatics+employers,Live search across employers and healthcare technology opportunities.
company-01360,Namibia — Health Technology Organisations Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Namibia+health+technology+organisations+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01361,Namibia — Healthcare Companies Hiring,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Namibia+healthcare+companies+hiring+2026,Live search for employers and current technology roles.
company-01362,Namibia — Hospital It Jobs Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Namibia+hospital+IT+jobs,Live search across employers and healthcare technology opportunities.
company-01363,Namibia — Medical Device Careers Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Namibia+medical+device+careers,Live search across employers and healthcare technology opportunities.
company-01364,Namibia — Pharmaceutical Technology Jobs Search,Healthcare & Life Sciences,Other,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Namibia+pharmaceutical+technology+jobs,Live search across employers and healthcare technology opportunities.
company-01365,Narayana Health,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Narayana+Health%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01366,Naspers,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Naspers&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01367,Natera,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.natera.com/company/careers/,Laboratory Informatics | LIMS | Enterprise Systems | Data & AI | Cybersecurity
company-01368,National Medical Care Company,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22National+Medical+Care+Company%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01369,NeoGenomics Laboratories,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://careers.neogenomics.com/,Laboratory Informatics | LIMS | Enterprise Systems | Data & AI | Cybersecurity
company-01370,Neopharma,Healthcare & Life Sciences,GCC & Middle East,Career Page Available,Directory,B,2026-07-20,https://www.neopharma.com/careers/,Enterprise Architecture | Digital Transformation | ERP & Manufacturing Systems | Data & Analytics | IT Governance
company-01371,Neopharma,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Neopharma%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01372,Nestlé Middle East and North Africa,Healthcare & Life Sciences,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Nestl%C3%A9+Middle+East+and+North+Africa&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-01373,Neurocrine Biosciences,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://careers.neurocrine.com/,R&D Digital Platforms | Data Engineering | Cloud & Cybersecurity | Enterprise Applications | Technical Program Management
company-01374,NextGen Healthcare,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.nextgen.com/company/careers,Solutions Architecture | Health Interoperability | Cloud Platforms | Product Technology | Data Engineering
company-01375,Nigeria — Digital Health Companies Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Nigeria+digital+health+companies,Live search across employers and healthcare technology opportunities.
company-01376,Nigeria — Health Informatics Employers Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Nigeria+health+informatics+employers,Live search across employers and healthcare technology opportunities.
company-01377,Nigeria — Health Technology Organisations Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Nigeria+health+technology+organisations+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
company-01378,Nigeria — Healthcare Companies Hiring,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Nigeria+healthcare+companies+hiring+2026,Live search for employers and current technology roles.
company-01379,Nigeria — Hospital It Jobs Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Nigeria+hospital+IT+jobs,Live search across employers and healthcare technology opportunities.
company-01380,Nigeria — Medical Device Careers Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Nigeria+medical+device+careers,Live search across employers and healthcare technology opportunities.
company-01381,Nigeria — Pharmaceutical Technology Jobs Search,Healthcare & Life Sciences,Africa,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Nigeria+pharmaceutical+technology+jobs,Live search across employers and healthcare technology opportunities.
company-01382,Nikkiso,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.nikkiso.com/careers/,Digital Health Platforms | Systems Integration | Enterprise Applications | Service Technology | Data Platforms
company-01383,Nile Company for Pharmaceuticals,Healthcare & Life Sciences,Africa,Career Page Available,Directory,B,2026-07-20,https://www.nilepharma.com.eg/,IT Leadership | ERP | Digital Transformation | Business Intelligence | Systems Integration
company-01384,Nipro,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.nipro-group.com/en/careers/,Digital Health Platforms | Systems Integration | Enterprise Applications | Service Technology | Data Platforms
company-01385,Nipro,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Nipro%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01386,Novotech,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://novotech-cro.com/careers,Clinical Systems | eClinical Platforms | Data Management | Enterprise Applications | Program Delivery
company-01387,Nyaho Medical Centre,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Nyaho+Medical+Centre%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01388,Octapharma,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Octapharma%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01389,October Pharma,Healthcare & Life Sciences,Africa,Career Page Available,Directory,B,2026-07-20,https://octoberpharma.com/,IT Leadership | ERP | Digital Transformation | Business Intelligence | Systems Integration
company-01390,October Pharma,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22October+Pharma%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01391,Okadoc,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Okadoc%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01392,Olympus,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.olympus-global.com/company/recruit/,Digital Health Platforms | Systems Integration | Enterprise Applications | Service Technology | Data Platforms
company-01393,Olympus Medical,Healthcare & Life Sciences,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Olympus+Medical%22+careers+digital+health+IT+data+jobs,"Search digital health, enterprise systems, data, architecture and transformation roles."
company-01394,Omada Health,Healthcare & Life Sciences,Global,Career Page Available,Directory,B,2026-07-20,https://www.omadahealth.com/careers,Solutions Architecture | Health Interoperability | Cloud Platforms | Product Technology | Data Engineering
company-01395,Oman — Digital Health Companies Search,Healthcare & Life Sciences,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Oman+digital+health+companies,Live search across employers and healthcare technology opportunities.
company-01396,Oman — Health Informatics Employers Search,Healthcare & Life Sciences,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Oman+health+informatics+employers,Live search across employers and healthcare technology opportunities.
company-01397,Oman — Health Technology Organisations Search,Healthcare & Life Sciences,GCC,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=Oman+health+technology+organisations+careers+jobs,"Live search link, sorted toward current opportunities and organisations."
